duration,src_bytes,dst_bytes,failed_logins,num_compromised,root_shell,count,srv_count,serror_rate,diff_srv_rate,label
0.6523543915152494,219.77199728604563,210.10500116695994,0,0,0,3,2,0.020425635037510208,0.2504474670394917,0
0.07448198725566497,123.09496962606013,245.79771294237887,0,0,0,7,5,0.08197629083345916,0.1118681568746931,0
0.05377534073609781,444.1942401952601,143.84341613639026,0,0,0,1,2,0.008151031337306675,0.31691608462080484,0
0.4318786168482837,114.06632283399426,121.73874805870079,0,0,0,2,2,0.019575345069555647,0.15331405915899537,0
4.601201311395324,278.43904214319775,148.57788936800415,0,0,0,0,2,0.06678239297847553,0.051425219192371564,0
0.5282819748826726,366.54168236917786,188.22883961487145,0,0,0,0,2,0.02083683757158759,0.12374535886496349,0
0.16475990155667297,317.847666388539,223.46816290583865,0,0,0,3,1,0.06563038963161848,0.029958599926631285,0
0.6453976290435796,332.78110735741234,214.79700698736693,0,0,0,1,3,0.00045628175800404116,0.12435328983835366,0
0.027922962422925312,246.69095979841669,155.11286952152022,0,0,0,3,1,0.005897405057528274,0.1831526912412663,0
0.21302903185996402,233.45777018705394,213.06677445420308,0,0,0,1,1,0.07417645557389889,0.3461726182389971,0
0.9693236433199542,206.00321708499337,214.57365021696813,0,0,0,1,5,0.008550072027023101,0.0542164840132045,0
2.226055211248523,218.37827554580352,174.71336311016213,0,1,0,3,4,0.04883132276048295,0.2853915565420727,0
0.5729253950911121,285.5095420918569,136.40850823986477,0,0,0,1,6,0.01439109701479467,0.1047359362155163,0
0.018276180406497235,518.4096733380456,178.3702880691367,0,0,0,2,0,0.004262158359308277,0.23444586442355156,0
0.5669849126609429,387.6714186386116,289.4670509434502,0,0,0,2,0,0.05947982055194576,0.3581044022953002,0
0.4195312944675591,285.3146478744699,249.0260257335457,0,0,0,2,2,0.15382188918580952,0.14005119740158592,0
0.01803560283194906,435.55729357103485,52.13931759372679,0,0,0,3,4,0.015854639854706497,0.25786734976812803,0
0.5531258681164362,442.46277320772435,109.5145096052023,1,0,0,1,4,0.03008466034011205,0.25752836465843837,0
0.5381180264409754,197.2596448473989,121.87037473091551,0,0,0,1,2,0.01969619228571618,0.15772750203483715,0
2.895561603120832,241.01076822443923,186.0900943748331,0,0,0,1,1,0.020705222366543388,0.10174834998343092,0
0.3129005477764867,431.11674978026247,83.29932859754452,0,0,0,1,2,0.06543830266435237,0.24225127863099558,0
0.30690058827003935,312.91874733317104,79.39576442932633,0,1,0,3,2,0.0053054250348081155,0.23731598125648395,0
2.0993248112914236,289.8719281298467,230.24370083423065,0,0,0,1,6,0.009798886214991174,0.0989730735476268,0
0.23755693562362987,161.1457446168789,133.3121373626875,0,0,0,2,1,0.027176983962535643,0.10454346266614209,0
1.37373558336125,1453.9645403080438,57.71120741827302,2,0,0,26,23,0.5257555827162298,0.6277237626996787,1
0.7680784344120899,521.2531039397243,132.8377953585874,0,0,0,2,0,0.0723547909466163,0.18561462102885182,0
11.745393737809795,667.6747858849176,56.649046832587445,1,0,0,20,23,0.6611958071030203,0.7458055019583079,1
0.12338039223997604,278.6543220649562,138.06369453176796,0,0,0,4,3,0.01553420177555665,0.03908397684619766,0
2.4690003834274385,2289.0916404184113,75.89032295998263,1,0,0,19,10,0.5867900772055422,0.7812080917046345,1
0.046511461743480975,218.8999136371155,275.6249416988692,0,0,0,2,3,0.022476707595499915,0.10712018382345324,0
1.8313465118380305,161.94012941003487,24.64170749760953,0,0,0,3,3,0.06608433155885404,0.17787489231744716,0
1.497954503343587,143.21405746345442,353.38073187408986,0,0,0,1,1,0.051892076148281216,0.10294888398391107,0
16.254201162935587,1687.2944634176633,24.355228282577542,0,0,0,21,17,0.6163096424045147,0.7990025754077316,1
1.0713580164561523,1497.8059281251844,3.043440842970199,1,1,0,24,19,0.4080028895429703,0.4948333101564405,1
1.6171531579615472,315.79743122514515,222.56289683697764,0,0,0,2,2,0.06154192446826755,0.0696492245820016,0
2.6088739595647756,582.4330591003046,71.90550409507415,0,0,0,2,4,0.014652263208831862,0.1693856102138153,0
0.39784388208687815,150.75377299940072,168.62163109247808,0,0,0,1,4,0.0902279560110333,0.23449086863078003,0
23.226794806282708,1322.2432095742129,78.71848433315334,1,0,0,25,15,0.13230641104819443,0.4116697200617359,1
2.0606859577081496,1364.9553187674187,91.35355612010716,0,0,0,23,19,0.38689148300516,0.7687725126146652,1
0.5041321959217804,226.13025016704373,112.3303351361026,0,0,0,3,6,0.13662400146699347,0.1641112271174387,0
1.083725428774483,349.20142805668985,190.26490514501845,0,0,0,1,2,0.003395067714845074,0.026895185572529737,0
24.2303055205187,3409.633619455392,82.45724454265543,1,1,0,23,16,0.25807730390754197,0.6968234660898595,1
0.047563849756408545,389.3697689389111,369.73050458641626,0,0,0,2,8,0.03128346531467721,0.11475966401357363,0
0.782407083207746,369.5202900083999,449.4144903366438,0,0,0,0,4,0.036459102744917544,0.2790850305961941,0
0.868902383785272,92.21881801438033,226.1595610616078,0,0,0,0,1,0.10157511489423228,0.09656035095834356,0
0.7217430582178053,323.6223646264233,301.6824079544912,0,0,0,3,3,0.07758365818700988,0.10615737637479399,0
1.3205070221648265,385.31653064131916,348.0624913948587,1,0,0,0,3,0.0006319280350456675,0.08484661593404494,0
29.106858471526746,2018.7825528751714,90.32466783837079,1,0,0,13,22,0.6915874863070935,0.554175674878821,1
0.022156991989469393,289.390936465858,364.8338158755759,0,0,0,2,0,0.0003022190134212289,0.4591855351023038,0
1.0710559234713095,317.6150451887692,200.14428050851313,0,0,0,2,0,0.07501554231861371,0.09205474969920165,0
4.802663833922404,1211.793639619896,13.591701123368317,0,0,0,17,16,0.6175670236569142,0.6928746462225098,1
43.12115545019476,2411.005009288441,96.7299260461234,1,0,0,21,17,0.4534837048298031,0.608077853927238,1
3.3937467824296608,303.76965731239227,239.9288405439153,0,0,0,0,1,0.009085342849022472,0.04142180269295618,0
1.5490443095770987,278.58496892888115,295.774282516953,0,0,0,0,0,0.03272849726374373,0.1868614359397687,0
0.31064814560107074,202.58781537836316,142.27447341279765,0,0,0,3,2,0.09948897946811906,0.051883034655972514,0
0.168215846863097,236.85974444334417,292.92024387855804,0,0,0,1,2,0.05905479562012985,0.05945414609836516,0
2.6276545538067544,271.3205764261731,337.4691196611101,0,0,0,1,3,0.05129019499203408,0.1921096844403228,0
0.0416297597943452,299.7596159081146,294.26022780384017,0,0,0,2,4,0.0011728945224605777,0.24878566052463047,0
0.47904161866709716,392.35086160473685,241.3117334229263,0,0,0,1,4,0.11693249980199397,0.36030364945799054,0
0.5193664841775336,313.5859424081657,162.99736269492968,0,0,0,2,2,0.03741764242141222,0.22064184967772638,0
1.5558268158503172,550.0900497934281,162.58090529131343,0,0,0,3,0,0.06996016536346589,0.2426238650793293,0
4.406533294747877,2236.917784249274,12.980383966524975,1,1,0,23,16,0.6892405076130502,0.4886700610937874,1
38.352361783540225,107.20904348369163,71.58039411977187,3,0,0,27,13,0.12349471252445866,0.8797163571609113,1
0.4675393802152782,504.8708257698851,244.3710966505446,0,0,0,3,1,0.044987978336805755,0.23037531886647136,0
0.45627721822084705,352.2142545933936,171.2833291856469,0,0,0,0,0,0.020237462989111096,0.09365100918827768,0
0.182665322371209,49.342842946328346,226.82538051178463,0,0,0,1,1,0.03406847603778371,0.08467793418693524,0
2.1993782101996535,293.35510246905443,299.7842920531742,0,0,0,2,1,0.039516768986651025,0.11933552475184306,0
0.363485361397723,293.2128618300518,226.48311222537708,0,0,0,5,3,0.034954276947520437,0.08370069989785757,0
1.4817988063188636,236.37762873480702,97.62817213206056,0,0,0,0,5,0.0007947430964575226,0.08149811932826938,0
4.1363457359066444,2908.3313395440478,47.76210296531972,0,2,1,13,15,0.6581526341790189,0.8115347289275152,1
0.45877214128960336,279.51233361352826,170.63402831854535,0,0,0,4,2,0.001987401034286256,0.036729567152504985,0
0.3724883504103537,133.14007411218049,131.69415299964982,0,0,0,3,4,0.009258139552613466,0.21378279468209185,0
0.4993874970400238,243.60525119417568,225.13035971605328,0,0,0,2,2,0.04336399970302225,0.12459167030247276,0
1.4696479404457352,7.055130999773212,115.52081504585253,1,0,0,3,3,0.004708116078031991,0.17446496041519163,0
0.7806698461517365,308.41682301856963,139.0447009491933,0,0,0,2,6,0.17405651465066216,0.16585357717127197,0
0.20753099415526916,307.9573534942166,139.21582944097798,0,0,0,2,1,0.030282229141379735,0.21353253865036545,0
0.9054465941691398,399.6118214911129,258.0064835558006,0,0,0,4,2,0.004211122921722683,0.036395161976666215,0
2.3848672389512573,505.3818690086596,234.07287736811293,0,0,0,1,4,0.10901993349867337,0.21695032703438905,0
3.1570288689500083,150.59622067102495,279.3541047909564,0,0,0,2,5,0.03248290472480992,0.3642915325656947,0
0.37669993602088275,89.01617593743586,194.03258583935389,0,0,0,3,2,0.009586960244466482,0.20181530767417175,0
0.0687750299764279,329.47192529023016,231.46361105331846,0,0,0,5,2,0.002490565267117448,0.05976841925598843,0
0.3413465214844297,295.4877109675948,109.8171581034456,0,0,0,4,0,0.00015367359377456698,0.3550546626531782,0
5.221858964509303,2363.1208799561377,114.35008825680814,4,3,0,21,18,0.5468223415265461,0.7993791856955198,1
1.1071091505697361,301.93812376980253,252.55432530736704,0,0,0,1,1,0.0865726466890888,0.25769019319906095,0
0.05824970382389809,127.08171104965797,258.94106761343176,0,0,0,0,1,0.045638593753071034,0.1728843997713247,0
0.05878110672996271,270.08182275725653,232.90861049211512,0,0,0,1,1,0.007378148652203051,0.4148882899410039,0
1.3623680618684115,322.4234744535292,293.68815773356476,0,0,0,3,2,4.576910438024456e-05,0.0731985219465226,0
0.13648466672931223,309.76703767483355,168.1373573165961,0,0,0,3,5,0.06890275692996566,0.22055220561644062,0
7.8472926361124395,2527.012339553699,28.228687016054717,3,0,0,17,20,0.4073437434198555,0.8406920241527273,1
0.0709058993363171,435.3453647621203,141.0478918214561,0,0,0,1,4,0.08126743480978796,0.12479822900916958,0
4.369588430792589,2042.3724261045786,96.42043812604233,1,0,0,29,14,0.35360290901727937,0.6284131523099756,1
0.2530820677318534,216.5676954508418,288.13902894289674,0,0,0,3,2,0.026478042615870376,0.08105163575948415,0
1.4338876262394629,341.64460381014527,323.1357760139926,0,0,0,2,0,0.02034016389737539,0.2187484692891109,0
0.2233313742578472,329.65769385303054,150.0132305252414,0,0,0,2,2,0.0115889038929093,0.4415838604845805,0
0.08092228443318479,336.4140296054661,173.32314454545823,0,0,0,4,3,0.0014432337644229099,0.10830464730618324,0
2.8976833777263145,1698.6680042544187,25.30528506236287,0,0,0,17,23,0.5978596646606563,0.624054584420507,1
0.308328602809438,323.3042951529484,167.99042709590952,0,0,0,3,1,0.06449577957705922,0.060013287907061855,0
0.6938663315181398,376.7479344554131,214.5424986069728,0,0,0,3,1,0.04332752038683115,0.15174448992982809,0
1.1488748725771671,485.7702343537733,249.33311811768945,0,0,0,0,2,0.13977104796964754,0.022222954927141613,0
0.12315010460444965,174.50773319977077,222.20420107948254,0,0,0,2,1,0.04668378482973101,0.10489743502277879,0
2.1559465301540333,359.2530307317761,163.78478811923733,0,0,0,2,2,0.037597993589307724,0.13325002860932994,0
1.7007295740107258,379.79945496122366,226.86778117760554,0,0,0,0,1,0.2235908763226151,0.161015214458548,0
0.012687669122935624,391.041849968557,271.33604648556604,0,0,0,2,2,0.014783898179884432,0.17451731375516508,0
14.091828883617527,1762.2105716770254,65.73818541393214,1,0,0,22,21,0.6296962385532323,0.622285885747326,1
0.4697965779202672,304.693490206037,141.45141532672912,0,0,0,1,1,0.012983713084716542,0.05367152146169124,0
3.3137354761302054,368.20694900626313,169.95999679395433,0,0,0,2,2,0.039276880246742384,0.10523073487607491,0
1.8013870871623916,261.2638035447189,158.32251590151233,0,1,0,0,4,0.12240844704585742,0.22098961318589835,0
1.0507530901325568,254.13613638989153,155.57815295894628,0,0,0,1,2,0.06999511831660636,0.14340071509487148,0
0.6906158726437284,1406.9590850984919,64.03921445798235,3,0,0,18,25,0.4731023640317243,0.8344666278771347,1
0.07493737183429329,219.48282482571238,242.83669979277067,0,0,0,1,2,0.03984411324753759,0.1879919131490589,0
1.8589924906761501,379.18593103880676,11.641366184271817,0,0,0,2,3,0.026997150791229167,0.1267623140268163,0
2.860009331493888,349.29864585144594,470.1906335266117,0,0,0,1,2,0.10677338444493338,0.11011804563769936,0
15.86612158975403,1849.364394988334,41.22327350055964,0,1,0,22,20,0.5737033146041182,0.8653973717966266,1
1.3767773129369394,244.38812532392194,80.97106372075017,0,0,0,2,7,0.009719257295291104,0.2363563918559011,0
0.3701549898293989,345.06130494313885,165.18014423958653,1,0,0,1,2,0.024292526254904186,0.037523545799939904,0
0.8460126592375629,315.809487586681,127.73655113767126,0,0,0,1,2,0.0022321010346153863,0.20552571224347763,0
0.5408742270293948,365.90543439134194,208.51951842320736,0,0,0,3,2,0.010056233289742663,0.2419850501553615,0
0.3384673668890539,253.32411880485594,165.18890016303726,0,0,0,0,1,0.01063747308308285,0.02595646019407139,0
2.821083147273303,527.1449745422797,230.5082267664228,0,0,0,1,2,0.0012586313986979358,0.30554312925083765,0
2.4451508595398126,285.82424459724615,266.33192280476334,0,0,0,3,3,0.07455661031764922,0.1579750017226014,0
3.5541770388615115,294.68931983030893,280.8303450626611,0,0,0,4,1,0.018273707167236218,0.15093171521720608,0
0.5140490026229408,355.83364232117054,219.18982018277802,0,0,0,1,0,0.0060201597185711424,0.3603203767899794,0
6.039887019204135,2444.1337798098552,12.215222604656745,1,0,0,19,17,0.4944717563827531,0.7748134715922474,1
1.5135621919309032,87.12659055851879,181.5152370527281,0,0,0,2,0,0.00972238632562357,0.23595894535071507,0
0.2935547238851391,334.1825213954967,266.14709045672913,0,0,0,2,0,0.007945815256507015,0.2800105311160459,0
8.843989936792406,3374.604880471091,106.40403676453741,0,1,0,31,17,0.6455865320116178,0.7701116365446751,1
1.2163355000441867,360.8735589124417,168.0183590845554,0,0,0,4,3,0.08030468950622291,0.2030885922242744,0
6.4693141987905705,2422.041249463883,41.12431738058592,0,0,0,21,15,0.7783647016807237,0.9152196012834399,1
0.44165619182010674,362.30873478890953,127.92631051566778,0,0,0,3,5,0.027969183459604346,0.07403670188233832,0
0.9949206573550218,293.15535073335843,187.62477350923564,0,0,0,1,1,0.030419215551201684,0.3639282898355438,0
26.01186323937139,1953.3004194056894,40.49211997290571,3,0,0,13,16,0.38113473889598803,0.6793743155968246,1
0.00909539960722861,313.9653689565351,232.05898029532904,0,0,0,2,3,0.027557008847651797,0.4094566862181599,0
0.7299745937185206,384.3839509641737,361.08434357189594,0,0,0,3,0,0.10269240658635376,0.1322422308261699,0
2.046006001744849,212.152619865794,310.65556122634746,0,0,0,3,0,0.049031082639818056,0.2583121528272329,0
0.8875872005714681,302.3080658950421,118.53968788658172,0,0,0,1,3,0.07624297855121699,0.16748904024830835,0
10.555315032472357,894.2711582289173,84.95571054740088,1,1,0,19,20,0.8298932506296384,0.5035125133333878,1
6.099957848078873,3938.174983616425,93.78007986433127,0,0,0,8,15,0.3679958226952551,0.39328868881195733,1
0.669107109694989,346.0824865403865,78.52674409370539,0,0,0,1,0,0.038108160979351706,0.2802716381539894,0
0.340652191954146,395.77916144729056,233.49636626338946,0,0,0,5,2,0.01693492902775956,0.094311070062199,0
0.14794441343927894,285.10306902327034,60.97563073228005,0,0,0,3,4,0.003512689873310821,0.09682439264604524,0
2.7061283654016366,315.14073906247773,225.60465531945957,0,0,0,4,3,0.03899200176173253,0.08104015577580953,0
0.45029480487298235,104.83970871171132,230.56269645728085,0,0,0,2,2,0.010484649010859676,0.14251907106163225,0
2.2709108044523263,1326.9579607780552,49.78925639889325,0,0,0,10,22,0.6856368883709174,0.7959439987956878,1
1.8621770564349338,297.2615679596256,145.91434277651123,0,0,0,2,0,0.029296800370979856,0.09879588588225872,0
1.7222470653665989,1855.5391283502636,63.670132151634036,3,0,0,17,13,0.613613292083155,0.7710621420010683,1
0.9578955481509968,311.68301741721837,162.3795426986914,0,0,0,4,1,0.05884219545235105,0.21892813998421973,0
0.48508484284908426,486.8603219163002,131.5613843259535,0,0,0,2,2,0.10446406751296608,0.14138026816659316,0
0.6600622980074906,593.5406206388468,167.00639441200744,0,0,0,1,1,0.05241038291358374,0.10182002767818614,0
0.5266367498016638,258.35615667519744,209.61588469968441,0,0,0,3,3,0.007281160266394229,0.6110890264214317,0
1.0229744619715446,280.95538140707833,100.38795392319315,0,0,0,1,0,0.07117243553941603,0.05473423661663868,0
2.7162086538759946,482.0543907941816,121.04458107987546,0,0,0,4,1,0.0011056140769976242,0.3937826500139939,0
0.3688462597889831,206.08444302293182,173.8341255308971,0,0,0,4,2,0.0852596590322579,0.2076420493038208,0
10.818875481671807,1638.0719564600204,67.73672705766143,1,1,0,22,11,0.8337617158222802,0.6379837598723054,1
1.023649323739403,2931.4209061014753,89.0420487382955,3,0,0,21,17,0.3445699592173856,0.6846427084379991,1
1.4981087538655928,315.53249991994016,184.44068121081793,0,0,0,2,1,0.2525815936328534,0.11698563083210636,0
0.9190821536272645,261.0076293440555,351.83098341269647,0,0,0,2,1,0.02313884218559722,0.14342524759030398,0
0.1643972510280493,263.6868353182922,146.3188123470037,0,0,0,2,3,0.09356909313337222,0.005726152008616917,0
0.2890181422787728,383.71544863313846,138.31662742870364,0,0,0,2,1,0.024967083095717758,0.21369966535762508,0
0.8010887173364689,213.20775372488464,74.10967823064124,0,0,0,4,3,0.08428167184659192,0.029672510711763765,0
0.3352496763810817,321.6624975404619,163.4641907981403,0,0,0,1,5,0.11940368242768361,0.08516133398168915,0
1.5762998459239548,327.242139665361,248.88567240884566,0,0,0,2,0,0.015831112113836338,0.2392015286314428,0
0.7729091380348863,155.90183654750814,121.81087060130315,0,0,0,3,5,0.021893946505858342,0.04595373145874311,0
1.089268197035989,336.0647891435795,366.22220681587555,0,0,0,2,2,0.06121651167099899,0.055133861749892134,0
0.46631207863061613,254.2366750662385,212.1325817716014,0,0,0,2,2,0.030648780798585643,0.10149635183246589,0
0.27386055214207705,299.9686327388225,122.21614042121323,0,0,0,3,2,0.04330107188531598,0.082228019022209,0
0.1929679822509712,282.04854251275196,187.19690611365246,0,0,0,2,2,0.019710346070358684,0.0829988677717413,0
2.797991842792663,274.36593216275077,249.83552243306465,0,0,0,0,2,0.026672421038808347,0.10081911862890074,0
1.1790725753198146,213.17390384016676,43.63255964133796,0,0,0,3,0,0.04173283110824476,0.275417299435392,0
1.120919000889536,413.5947845943822,321.5469080872515,0,0,0,2,1,0.013896119737413018,0.14211639892809172,0
1.0618212598300316,321.38087939410633,231.33584128083783,0,0,0,1,1,0.014081622051918716,0.4813029660194215,0
0.26398921839175493,239.15060962687983,185.08508673427568,0,0,0,2,1,0.009860396262662987,0.22743109005471984,0
0.20480715510999964,276.42887551433313,76.39548740748518,0,0,0,1,1,0.0050332879569258155,0.11585910773125095,0
1.1317832132238965,161.8408281536419,154.451886113509,0,0,0,2,1,0.03687537183047992,0.2470698544214263,0
0.7312665687059473,252.34461985664754,282.4351028509433,0,0,0,2,2,0.038439319386779865,0.061758324679899515,0
0.044118998618501895,359.64411375817525,285.8343691605877,0,0,0,0,1,0.09601285924946452,0.03630125273593589,0
0.2274939286200851,253.87329495016928,115.92470670488316,0,0,0,4,2,0.02138384030578951,0.20890773411347954,0
5.864555166584711,1627.624824254392,99.23525196433496,2,0,0,24,12,0.4255312992156145,0.7867324542613171,1
1.9877512246541207,245.49127700044096,131.9547688397253,0,0,0,5,1,0.02389919456561105,0.2817644168490718,0
1.5886194749542049,172.3695583461664,195.3628800265358,0,0,0,0,3,0.08063002996441197,0.122019422685105,0
1.3228103228592782,360.3790520277894,249.86738405398629,0,0,0,3,0,0.01487875164671963,0.20516795019218634,0
41.352891178840125,2705.048835248984,0.0,1,1,0,24,22,0.40535159651276853,0.6577699643959035,1
0.7070847345157996,310.95715800778584,133.73649917212808,0,0,0,3,1,0.08694057752407391,0.08941119400250362,0
0.4068235083602549,306.8072269248621,160.0103172395974,0,0,0,2,2,0.09613786450394689,0.38455399315589306,0
0.03193368129305382,418.6734620177331,153.2479218723175,0,0,0,1,0,0.024445996405511903,0.122728818867007,0
0.7370147220569544,303.4887947089409,255.07967796492534,0,0,0,1,2,0.0035017927011792957,0.17202534174874987,0
0.3766961760656641,195.51636860969288,16.696575449274775,0,0,0,2,1,0.039918378562739415,0.20713573547428585,0
1.1313208174510563,487.1074482308114,133.6543700510904,0,0,0,3,1,0.040998868741565934,0.39526094895051384,0
0.6957017298959527,245.63931039069473,336.42898852104673,0,0,0,1,2,0.13356935346144308,0.10178827542531968,0
1.676117439249923,427.5390737999015,181.2881759637125,0,0,0,2,2,0.01069469143024406,0.29502855213039136,0
0.009375432164456157,382.80588148933094,175.87789633845222,0,0,0,2,0,0.061963466125887066,0.18840910937960306,0
0.2982750835335046,268.96922946150966,171.06209311252908,0,0,0,1,3,0.006988009034092394,0.5343488376258639,0
0.03298140208855304,153.5025253895111,267.5032020705261,0,0,0,3,2,0.058416447422103696,0.30345986752975707,0
0.10563340146874665,310.26455285396645,122.73385832832287,0,0,0,1,2,0.007699625707681292,0.27592101915413014,0
13.045917521381092,2300.70445377546,97.7677980088062,2,1,1,21,27,0.44318634227495185,0.41111804910977323,1
0.02206504935500153,169.84120171966688,300.60904900613207,0,0,0,2,2,0.09011907074279255,0.0675053093087276,0
0.24908489862050676,323.38480257895986,209.19534174073053,0,0,0,0,2,0.0714631493636217,0.27896067392426727,0
0.6018777734923394,245.17997018332272,171.83298020368952,0,0,0,4,0,0.003021601165539639,0.13161367109831318,0
3.785738784859356,162.44891104312572,181.23939718832872,0,0,0,1,2,0.024664880052143047,0.2162073791852643,0
0.2500506939887871,509.1094272732477,185.70344923492036,0,0,0,2,2,0.018277347495619236,0.14817276146804545,0
37.38288396696835,2139.203836138879,94.04100647880108,0,0,0,16,12,0.6434151760647716,0.8245883664304262,1
0.7577796119222651,184.69156682602176,373.6954288849996,0,0,0,2,0,0.04246843054928352,0.13449552886149324,0
0.03410753985783793,265.35734939931,99.47477312436517,0,0,0,3,2,0.009663080554585788,0.0743549007022314,0
0.27693113030920474,213.92708366046617,158.32856768769892,0,0,0,2,1,0.0029992671736107325,0.36053388520199126,0
1.1554149425269642,2614.800970480349,20.927456022430192,2,2,0,24,13,0.4256908080654781,0.6937712368525241,1
0.06888365735912734,238.08770517500685,294.9132472414087,0,0,0,4,1,0.061169004354759714,0.027332987573467884,0
0.11764619788426466,316.757010580099,119.42440099784173,0,0,0,1,0,0.0128926586613035,0.0499405190274452,0
0.0687541617901371,148.10302191866853,92.25714703076522,0,0,0,0,3,0.02468948383668426,0.28335972441922025,0
0.96633796091396,145.6549056814253,22.591273587838828,0,0,0,1,3,0.003003219172985485,0.081424527388158,0
